# ----------------------------------------------
# --- Station Static MIB Initialization File ---
# ----------------------------------------------
# 2013 Oct 31 by J. Dowell
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #259 (LEDA Outrigger #3) 
#     with #203.
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #257 (LEDA Outrigger #1)
#     with #198.
#  -- The FEE installed Stand #9 *may* be bad.
# 2013 Aug 15 by J. Dowell
#  -- Marked stand #86 as suspect (promoted from bad).
#  -- Swapped the ARX_ANT/DP1_ANT values for stands #257 and #260 
#     since they are swapped at the site.
# 2013 Mar 10 by J. Dowell
#  -- Updated the pointing correction terms
# 2013 Mar 06 by J. Dowell
#  -- Looks like there was a mixup in the prevous version with the lengths of
#     the LEDA outrigger cables.  This corrects that.
# 2013 Mar 05 by J. Dowell
#  -- Updated the stretch factors to take into account the LEDA64 spitter
# 2013 Feb 28 by J. Dowell
#  -- Looks like there was a bug in the LSL common.stations.Cable model with
#     regards to the calculation of the dispersive delay.  Updated the values 
#     for the five outrigger cable lengths.
#  -- Applied a new calibration solution using self-cal. on TBW data
#  -- Zeroed out the pointing correction
# 2013 Jan 23 by J. Dowell
#  -- Removed the extra ARB_ANT lines that filled out the last half of ARX 
#     board #33
# 2013 Jan 22 by J. Dowell
#  -- Added back in the LEDA-32 antennas
#  -- Added in LEDA outriggers #1 (stand #257), #2 (stand #260), and #3 (stand #259)
#  -- Replaced Stand #25 with LEDA outrigger #5
#  -- Updated the RPD and SEP cable names for the outriggers
#  -- Updated the PDU port mappings to be consistent with the July 2012 
#     reorganization e-mail from J. Craig
# 2012 Oct 24 by J. Dowell
#  -- Incorporated the latest info. on the status of good dipoles;  removed 12
# 2012 Sep 24 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 29 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 06 by J. Dowell
#  -- Set the "PC_" values to something that works for CygA
#  -- Updated the ARB_ID listings for the ARX board swaps
#  -- Updated the ANT_STAT listsings for antennas that have no signal and/or 
#     calibration
# 2012 July 02 by S. Ellingson 
#  -- Added "PC_" (pointing correction) keywords, set to defaults
#  -- Updated FORMAT_VERSION to 7
# 2012 May 16 by J. Dowell
#
# Search "FIXME" for things that need work

FORMAT_VERSION 7
STATION_ID VL
GEO_N   +34.070 # N Lat [deg]
ARB_IN[15][8] 3_104
ARB_IN[15][9] 3_105
ARB_IN[15][10] 3_106
ARB_IN[15][11] 3_107
ARB_IN[15][12] 3_108
ARB_IN[15][13] 3_109
ARB_IN[15][14] 3_110
ARB_IN[15][15] 3_111
ARB_IN[15][16] 3_112
ARB_IN[16][1] 3_113
ARB_IN[16][2] 3_114
ARB_IN[16][3] 3_115
ARB_IN[16][4] 3_116
ARB_IN[16][5] 3_117
ARB_IN[16][6] 3_118
ARB_IN[16][7] 3_119
ARB_IN[16][8] 3_120
ARB_IN[16][9] 3_121
ARB_IN[16][10] 3_122
ARB_IN[16][11] 3_123
ARB_IN[16][12] 3_124
ARB_IN[16][13] 3_125
ARB_IN[16][14] 3_126
ARB_IN[16][15] 3_127
ARB_IN[16][16] 3_128
ARB_IN[17][1] 2_1
ARB_IN[17][2] 2_2
ARB_IN[17][3] 2_3
ARB_IN[17][4] 2_4
ARB_IN[17][5] 2_5
ARB_IN[17][6] 2_6
ARB_IN[17][7] 2_7
ARB_IN[17][8] 2_8
ARB_IN[17][9] 2_9
ARB_IN[17][10] 2_10
ARB_IN[17][11] 2_11
ARB_IN[17][12] 2_12
ARB_IN[17][13] 2_13
ARB_IN[17][14] 2_14
ARB_IN[17][15] 2_15
ARB_IN[17][16] 2_16
ARB_IN[18][1] 2_17
ARB_IN[18][2] 2_18
ARB_IN[18][3] 2_19
ARB_IN[18][4] 2_20
ARB_IN[18][5] 2_21
ARB_IN[18][6] 2_22
ARB_IN[18][7] 2_23
ARB_IN[18][8] 2_24
ARB_IN[18][9] 2_25
ARB_IN[18][10] 2_26
ARB_IN[18][11] 2_27
ARB_IN[18][12] 2_28
ARB_IN[18][13] 2_29
ARB_IN[18][14] 2_30
ARB_IN[18][15] 2_31
ARB_IN[18][16] 2_32
ARB_IN[19][1] 2_33
ARB_IN[19][2] 2_34
ARB_IN[19][3] 2_35
ARB_IN[19][4] 2_36
ARB_IN[19][5] 2_37
ARB_IN[19][6] 2_38
ARB_IN[19][7] 2_39
ARB_IN[19][8] 2_40
ARB_IN[19][9] 2_41
ARB_IN[19][10] 2_42
ARB_IN[19][11] 2_43
ARB_IN[19][12] 2_44
ARB_IN[19][13] 2_45
ARB_IN[19][14] 2_46
ARB_IN[19][15] 2_47
ARB_IN[19][16] 2_48
ARB_IN[20][1] 2_49
ARB_IN[20][2] 2_50
ARB_IN[20][3] 2_51
ARB_IN[20][4] 2_52
ARB_IN[20][5] 2_53
ARB_IN[20][6] 2_54
ARB_IN[20][7] 2_55
ARB_IN[20][8] 2_56
ARB_IN[20][9] 2_57
ARB_IN[20][10] 2_58
ARB_IN[20][11] 2_59
ARB_IN[20][12] 2_60
ARB_IN[20][13] 2_61
ARB_IN[20][14] 2_62
ARB_IN[20][15] 2_63
ARB_IN[20][16] 2_64
ARB_IN[21][1] 2_65
ARB_IN[21][2] 2_66
ARB_IN[21][3] 2_67
ARB_IN[21][4] 2_68
ARB_IN[21][5] 2_69
ARB_IN[21][6] 2_70
ARB_IN[21][7] 2_71
ARB_IN[21][8] 2_72
ARB_IN[21][9] 2_73
ARB_IN[21][10] 2_74
ARB_IN[21][11] 2_75
ARB_IN[21][12] 2_76
ARB_IN[21][13] 2_77
ARB_IN[21][14] 2_78
ARB_IN[21][15] 2_79
ARB_IN[21][16] 2_80
ARB_IN[22][1] 2_81
ARB_IN[22][2] 2_82
ARB_IN[22][3] 2_83
ARB_IN[22][4] 2_84
ARB_IN[22][5] 2_85
ARB_IN[22][6] 2_86
ARB_IN[22][7] 2_87
ARB_IN[22][8] 2_88
ARB_IN[22][9] 2_89
ARB_IN[22][10] 2_90
ARB_IN[22][11] 2_91
ARB_IN[22][12] 2_92
ARB_IN[22][13] 2_93
ARB_IN[22][14] 2_94
ARB_IN[22][15] 2_95
ARB_IN[22][16] 2_96
ARB_IN[23][1] 2_97
ARB_IN[23][2] 2_98
ARB_IN[23][3] 2_99
ARB_IN[23][4] 2_100
ARB_IN[23][5] 2_101
ARB_IN[23][6] 2_102
ARB_IN[23][7] 2_103
ARB_IN[23][8] 2_104
ARB_IN[23][9] 2_105
ARB_IN[23][10] 2_106
ARB_IN[23][11] 2_107
ARB_IN[23][12] 2_108
ARB_IN[23][13] 2_109
ARB_IN[23][14] 2_110
ARB_IN[23][15] 2_111
ARB_IN[23][16] 2_112
ARB_IN[24][1] 2_113
ARB_IN[24][2] 2_114
ARB_IN[24][3] 2_115
ARB_IN[24][4] 2_116
ARB_IN[24][5] 2_117
ARB_IN[24][6] 2_118
ARB_IN[24][7] 2_119
ARB_IN[24][8] 2_120
ARB_IN[24][9] 2_121
ARB_IN[24][10] 2_122
ARB_IN[24][11] 2_123
ARB_IN[24][12] 2_124
ARB_IN[24][13] 2_125
ARB_IN[24][14] 2_126
ARB_IN[24][15] 2_127
ARB_IN[24][16] 2_128
ARB_IN[25][1] 1_1
ARB_IN[25][2] 1_2
ARB_IN[25][3] 1_3
ARB_IN[25][4] 1_4
ARB_IN[25][5] 1_5
ARB_IN[25][6] 1_6
ARB_IN[25][7] 1_7
ARB_IN[25][8] 1_8
ARB_IN[25][9] 1_9
ARB_IN[25][10] 1_10
ARB_IN[25][11] 1_11
ARB_IN[25][12] 1_12
ARB_IN[25][13] 1_13
ARB_IN[25][14] 1_14
ARB_IN[25][15] 1_15
ARB_IN[25][16] 1_16
ARB_IN[26][1] 1_17
ARB_IN[26][2] 1_18
ARB_IN[26][3] 1_19
ARB_IN[26][4] 1_20
ARB_IN[26][5] 1_21
ARB_IN[26][6] 1_22
ARB_IN[26][7] 1_23
ARB_IN[26][8] 1_24
ARB_IN[26][9] 1_25
ARB_IN[26][10] 1_26
ARB_IN[26][11] 1_27
ARB_IN[26][12] 1_28
ARB_IN[26][13] 1_29
ARB_IN[26][14] 1_30
ARB_IN[26][15] 1_31
ARB_IN[26][16] 1_32
ARB_IN[27][1] 1_33
ARB_IN[27][2] 1_34
ARB_IN[27][3] 1_35
ARB_IN[27][4] 1_36
ARB_IN[27][5] 1_37
ARB_IN[27][6] 1_38
ARB_IN[27][7] 1_39
ARB_IN[27][8] 1_40
ARB_IN[27][9] 1_41
ARB_IN[27][10] 1_42
ARB_IN[27][11] 1_43
ARB_IN[27][12] 1_44
ARB_IN[27][13] 1_45
ARB_IN[27][14] 1_46
ARB_IN[27][15] 1_47
ARB_IN[27][16] 1_48
ARB_IN[28][1] 1_49
ARB_IN[28][2] 1_50
ARB_IN[28][3] 1_51
ARB_IN[28][4] 1_52
ARB_IN[28][5] 1_53
ARB_IN[28][6] 1_54
ARB_IN[28][7] 1_55
ARB_IN[28][8] 1_56
ARB_IN[28][9] 1_57
ARB_IN[28][10] 1_58
ARB_IN[28][11] 1_59
ARB_IN[28][12] 1_60
ARB_IN[28][13] 1_61
ARB_IN[28][14] 1_62
ARB_IN[28][15] 1_63
ARB_IN[28][16] 1_64
ARB_IN[29][1] 1_65
ARB_IN[29][2] 1_66
ARB_IN[29][3] 1_67
ARB_IN[29][4] 1_68
ARB_IN[29][5] 1_69
ARB_IN[29][6] 1_70
ARB_IN[29][7] 1_71
ARB_IN[29][8] 1_72
ARB_IN[29][9] 1_73
ARB_IN[29][10] 1_74
ARB_IN[29][11] 1_75
ARB_IN[29][12] 1_76
ARB_IN[29][13] 1_77
ARB_IN[29][14] 1_78
ARB_IN[29][15] 1_79
ARB_IN[29][16] 1_80
ARB_IN[30][1] 1_81
ARB_IN[30][2] 1_82
ARB_IN[30][3] 1_83
ARB_IN[30][4] 1_84
ARB_IN[30][5] 1_85
ARB_IN[30][6] 1_86
ARB_IN[30][7] 1_87
ARB_IN[30][8] 1_88
ARB_IN[30][9] 1_89
ARB_IN[30][10] 1_90
ARB_IN[30][11] 1_91
ARB_IN[30][12] 1_92
ARB_IN[30][13] 1_93
ARB_IN[30][14] 1_94
ARB_IN[30][15] 1_95
ARB_IN[30][16] 1_96
ARB_IN[31][1] 1_97
ARB_IN[31][2] 1_98
ARB_IN[31][3] 1_99
ARB_IN[31][4] 1_100
ARB_IN[31][5] 1_101
ARB_IN[31][6] 1_102
ARB_IN[31][7] 1_103
ARB_IN[31][8] 1_104
ARB_IN[31][9] 1_105
ARB_IN[31][10] 1_106
ARB_IN[31][11] 1_107
ARB_IN[31][12] 1_108
ARB_IN[31][13] 1_109
ARB_IN[31][14] 1_110
ARB_IN[31][15] 1_111
ARB_IN[31][16] 1_112
ARB_IN[32][1] 1_113
ARB_IN[32][2] 1_114
ARB_IN[32][3] 1_115
ARB_IN[32][4] 1_116
ARB_IN[32][5] 1_117
ARB_IN[32][6] 1_118
ARB_IN[32][7] 1_119
ARB_IN[32][8] 1_120
ARB_IN[32][9] 1_121
ARB_IN[32][10] 1_122
ARB_IN[32][11] 1_123
ARB_IN[32][12] 1_124
ARB_IN[32][13] 1_125
ARB_IN[32][14] 1_126
ARB_IN[32][15] 1_127
ARB_IN[32][16] 1_128

# *** ARB_OUT[][] goes here:
# label = panel#_output#_pair#
# panel 1 is top, output 1 is upper right
ARB_OUT[1][1] 4_1_1
ARB_OUT[1][2] 4_1_2
ARB_OUT[1][3] 4_1_3
ARB_OUT[1][4] 4_1_4
ARB_OUT[1][5] 4_2_1
ARB_OUT[1][6] 4_2_2
ARB_OUT[1][7] 4_2_3
ARB_OUT[1][8] 4_2_4
ARB_OUT[1][9] 4_3_1
ARB_OUT[1][10] 4_3_2
ARB_OUT[1][11] 4_3_3
ARB_OUT[1][12] 4_3_4
ARB_OUT[1][13] 4_4_1
ARB_OUT[1][14] 4_4_2
ARB_OUT[1][15] 4_4_3
ARB_OUT[1][16] 4_4_4
ARB_OUT[2][1] 4_5_1
ARB_OUT[2][2] 4_5_2
ARB_OUT[2][3] 4_5_3
ARB_OUT[2][4] 4_5_4
ARB_OUT[2][5] 4_6_1
ARB_OUT[2][6] 4_6_2
ARB_OUT[2][7] 4_6_3
ARB_OUT[2][8] 4_6_4
ARB_OUT[2][9] 4_7_1
ARB_OUT[2][10] 4_7_2
ARB_OUT[2][11] 4_7_3
ARB_OUT[2][12] 4_7_4
ARB_OUT[2][13] 4_8_1
ARB_OUT[2][14] 4_8_2
ARB_OUT[2][15] 4_8_3
ARB_OUT[2][16] 4_8_4
ARB_OUT[3][1] 4_9_1
ARB_OUT[3][2] 4_9_2
ARB_OUT[3][3] 4_9_3
ARB_OUT[3][4] 4_9_4
ARB_OUT[3][5] 4_10_1
ARB_OUT[3][6] 4_10_2
ARB_OUT[3][7] 4_10_3
ARB_OUT[3][8] 4_10_4
ARB_OUT[3][9] 4_11_1
ARB_OUT[3][10] 4_11_2
ARB_OUT[3][11] 4_11_3
ARB_OUT[3][12] 4_11_4
ARB_OUT[3][13] 4_12_1
ARB_OUT[3][14] 4_12_2
ARB_OUT[3][15] 4_12_3
ARB_OUT[3][16] 4_12_4
ARB_OUT[4][1] 4_13_1
ARB_OUT[4][2] 4_13_2
ARB_OUT[4][3] 4_13_3
ARB_OUT[4][4] 4_13_4
ARB_OUT[4][5] 4_14_1
ARB_OUT[4][6] 4_14_2
ARB_OUT[4][7] 4_14_3
ARB_OUT[4][8] 4_14_4
ARB_OUT[4][9] 4_15_1
ARB_OUT[4][10] 4_15_2
ARB_OUT[4][11] 4_15_3
ARB_OUT[4][12] 4_15_4
ARB_OUT[4][13] 4_16_1
ARB_OUT[4][14] 4_16_2
ARB_OUT[4][15] 4_16_3
ARB_OUT[4][16] 4_16_4
ARB_OUT[5][1] 4_17_1
ARB_OUT[5][2] 4_17_2
ARB_OUT[5][3] 4_17_3
ARB_OUT[5][4] 4_17_4
ARB_OUT[5][5] 4_18_1
ARB_OUT[5][6] 4_18_2
ARB_OUT[5][7] 4_18_3
ARB_OUT[5][8] 4_18_4
ARB_OUT[5][9] 4_19_1
ARB_OUT[5][10] 4_19_2
ARB_OUT[5][11] 4_19_3
ARB_OUT[5][12] 4_19_4
ARB_OUT[5][13] 4_20_1
ARB_OUT[5][14] 4_20_2
ARB_OUT[5][15] 4_20_3
ARB_OUT[5][16] 4_20_4
ARB_OUT[6][1] 4_21_1
ARB_OUT[6][2] 4_21_2
ARB_OUT[6][3] 4_21_3
ARB_OUT[6][4] 4_21_4
ARB_OUT[6][5] 4_22_1
ARB_OUT[6][6] 4_22_2
ARB_OUT[6][7] 4_22_3
ARB_OUT[6][8] 4_22_4
ARB_OUT[6][9] 4_23_1
ARB_OUT[6][10] 4_23_2
ARB_OUT[6][11] 4_23_3
ARB_OUT[6][12] 4_23_4
ARB_OUT[6][13] 4_24_1
ARB_OUT[6][14] 4_24_2
ARB_OUT[6][15] 4_24_3
ARB_OUT[6][16] 4_24_4
ARB_OUT[7][1] 4_25_1
ARB_OUT[7][2] 4_25_2
ARB_OUT[7][3] 4_25_3
ARB_OUT[7][4] 4_25_4
ARB_OUT[7][5] 4_26_1
ARB_OUT[7][6] 4_26_2
ARB_OUT[7][7] 4_26_3
ARB_OUT[7][8] 4_26_4
ARB_OUT[7][9] 4_27_1
ARB_OUT[7][10] 4_27_2
ARB_OUT[7][11] 4_27_3
ARB_OUT[7][12] 4_27_4
ARB_OUT[7][13] 4_28_1
ARB_OUT[7][14] 4_28_2
ARB_OUT[7][15] 4_28_3
ARB_OUT[7][16] 4_28_4
ARB_OUT[8][1] 4_29_1
ARB_OUT[8][2] 4_29_2
ARB_OUT[8][3] 4_29_3
ARB_OUT[8][4] 4_29_4
ARB_OUT[8][5] 4_30_1
ARB_OUT[8][6] 4_30_2
ARB_OUT[8][7] 4_30_3
ARB_OUT[8][8] 4_30_4
ARB_OUT[8][9] 4_31_1
ARB_OUT[8][10] 4_31_2
ARB_OUT[8][11] 4_31_3
ARB_OUT[8][12] 4_31_4
ARB_OUT[8][13] 4_32_1
ARB_OUT[8][14] 4_32_2
ARB_OUT[8][15] 4_32_3
ARB_OUT[8][16] 4_32_4
ARB_OUT[9][1] 3_1_1
ARB_OUT[9][2] 3_1_2
ARB_OUT[9][3] 3_1_3
ARB_OUT[9][4] 3_1_4
ARB_OUT[9][5] 3_2_1
ARB_OUT[9][6] 3_2_2
ARB_OUT[9][7] 3_2_3
ARB_OUT[9][8] 3_2_4
ARB_OUT[9][9] 3_3_1
ARB_OUT[9][10] 3_3_2
ARB_OUT[9][11] 3_3_3
ARB_OUT[9][12] 3_3_4
ARB_OUT[9][13] 3_4_1
ARB_OUT[9][14] 3_4_2
ARB_OUT[9][15] 3_4_3
ARB_OUT[9][16] 3_4_4
ARB_OUT[10][1] 3_5_1
ARB_OUT[10][2] 3_5_2
ARB_OUT[10][3] 3_5_3
ARB_OUT[10][4] 3_5_4
ARB_OUT[10][5] 3_6_1
ARB_OUT[10][6] 3_6_2
ARB_OUT[10][7] 3_6_3
ARB_OUT[10][8] 3_6_4
ARB_OUT[10][9] 3_7_1
ARB_OUT[10][10] 3_7_2
ARB_OUT[10][11] 3_7_3
ARB_OUT[10][12] 3_7_4
ARB_OUT[10][13] 3_8_1
ARB_OUT[10][14] 3_8_2
ARB_OUT[10][15] 3_8_3
ARB_OUT[10][16] 3_8_4
ARB_OUT[11][1] 3_9_1
ARB_OUT[11][2] 3_9_2
ARB_OUT[11][3] 3_9_3
ARB_OUT[11][4] 3_9_4
ARB_OUT[11][5] 3_10_1
ARB_OUT[11][6] 3_10_2
ARB_OUT[11][7] 3_10_3
ARB_OUT[11][8] 3_10_4
ARB_OUT[11][9] 3_11_1
ARB_OUT[11][10] 3_11_2
ARB_OUT[11][11] 3_11_3
ARB_OUT[11][12] 3_11_4
ARB_OUT[11][13] 3_12_1
ARB_OUT[11][14] 3_12_2
ARB_OUT[11][15] 3_12_3
ARB_OUT[11][16] 3_12_4
ARB_OUT[12][1] 3_13_1
ARB_OUT[12][2] 3_13_2
ARB_OUT[12][3] 3_13_3
ARB_OUT[12][4] 3_13_4
ARB_OUT[12][5] 3_14_1
ARB_OUT[12][6] 3_14_2
ARB_OUT[12][7] 3_14_3
ARB_OUT[12][8] 3_14_4
ARB_OUT[12][9] 3_15_1
ARB_OUT[12][10] 3_15_2
ARB_OUT[12][11] 3_15_3
ARB_OUT[12][12] 3_15_4
ARB_OUT[12][13] 3_16_1
ARB_OUT[12][14] 3_16_2
ARB_OUT[12][15] 3_16_3
ARB_OUT[12][16] 3_16_4
ARB_OUT[13][1] 3_17_1
ARB_OUT[13][2] 3_17_2
ARB_OUT[13][3] 3_17_3
ARB_OUT[13][4] 3_17_4
ARB_OUT[13][5] 3_18_1
ARB_OUT[13][6] 3_18_2
ARB_OUT[13][7] 3_18_3
ARB_OUT[13][8] 3_18_4
ARB_OUT[13][9] 3_19_1
ARB_OUT[13][10] 3_19_2
ARB_OUT[13][11] 3_19_3
ARB_OUT[13][12] 3_19_4
ARB_OUT[13][13] 3_20_1
ARB_OUT[13][14] 3_20_2
ARB_OUT[13][15] 3_20_3
ARB_OUT[13][16] 3_20_4
ARB_OUT[14][1] 3_21_1
ARB_OUT[14][2] 3_21_2
ARB_OUT[14][3] 3_21_3
ARB_OUT[14][4] 3_21_4
ARB_OUT[14][5] 3_22_1
ARB_OUT[14][6] 3_22_2
ARB_OUT[14][7] 3_22_3
ARB_OUT[14][8] 3_22_4
ARB_OUT[14][9] 3_23_1
ARB_OUT[14][10] 3_23_2
ARB_OUT[14][11] 3_23_3
ARB_OUT[14][12] 3_23_4
ARB_OUT[14][13] 3_24_1
ARB_OUT[14][14] 3_24_2
ARB_OUT[14][15] 3_24_3
ARB_OUT[14][16] 3_24_4
ARB_OUT[15][1] 3_25_1
ARB_OUT[15][2] 3_25_2
ARB_OUT[15][3] 3_25_3
ARB_OUT[15][4] 3_25_4
ARB_OUT[15][5] 3_26_1
ARB_OUT[15][6] 3_26_2
ARB_OUT[15][7] 3_26_3
ARB_OUT[15][8] 3_26_4
ARB_OUT[15][9] 3_27_1
ARB_OUT[15][10] 3_27_2
ARB_OUT[15][11] 3_27_3
ARB_OUT[15][12] 3_27_4
ARB_OUT[15][13] 3_28_1
ARB_OUT[15][14] 3_28_2
ARB_OUT[15][15] 3_28_3
ARB_OUT[15][16] 3_28_4
ARB_OUT[16][1] 3_29_1
ARB_OUT[16][2] 3_29_2
ARB_OUT[16][3] 3_29_3
ARB_OUT[16][4] 3_29_4
ARB_OUT[16][5] 3_30_1
ARB_OUT[16][6] 3_30_2
ARB_OUT[16][7] 3_30_3
ARB_OUT[16][8] 3_30_4
ARB_OUT[16][9] 3_31_1
ARB_OUT[16][10] 3_31_2
ARB_OUT[16][11] 3_31_3
ARB_OUT[16][12] 3_31_4
ARB_OUT[16][13] 3_32_1
ARB_OUT[16][14] 3_32_2
ARB_OUT[16][15] 3_32_3
ARB_OUT[16][16] 3_32_4
ARB_OUT[17][1] 2_1_1
ARB_OUT[17][2] 2_1_2
ARB_OUT[17][3] 2_1_3
ARB_OUT[17][4] 2_1_4
ARB_OUT[17][5] 2_2_1
ARB_OUT[17][6] 2_2_2
ARB_OUT[17][7] 2_2_3
ARB_OUT[17][8] 2_2_4
ARB_OUT[17][9] 2_3_1
ARB_OUT[17][10] 2_3_2
ARB_OUT[17][11] 2_3_3
ARB_OUT[17][12] 2_3_4
ARB_OUT[17][13] 2_4_1
ARB_OUT[17][14] 2_4_2
ARB_OUT[17][15] 2_4_3
ARB_OUT[17][16] 2_4_4
ARB_OUT[18][1] 2_5_1
ARB_OUT[18][2] 2_5_2
ARB_OUT[18][3] 2_5_3
ARB_OUT[18][4] 2_5_4
ARB_OUT[18][5] 2_6_1
ARB_OUT[18][6] 2_6_2
ARB_OUT[18][7] 2_6_3
ARB_OUT[18][8] 2_6_4
ARB_OUT[18][9] 2_7_1
ARB_OUT[18][10] 2_7_2
ARB_OUT[18][11] 2_7_3
ARB_OUT[18][12] 2_7_4
ARB_OUT[18][13] 2_8_1
ARB_OUT[18][14] 2_8_2
ARB_OUT[18][15] 2_8_3
ARB_OUT[18][16] 2_8_4
ARB_OUT[19][1] 2_9_1
ARB_OUT[19][2] 2_9_2
ARB_OUT[19][3] 2_9_3
ARB_OUT[19][4] 2_9_4
ARB_OUT[19][5] 2_10_1
ARB_OUT[19][6] 2_10_2
ARB_OUT[19][7] 2_10_3
ARB_OUT[19][8] 2_10_4
ARB_OUT[19][9] 2_11_1
ARB_OUT[19][10] 2_11_2
ARB_OUT[19][11] 2_11_3
ARB_OUT[19][12] 2_11_4
ARB_OUT[19][13] 2_12_1
ARB_OUT[19][14] 2_12_2
ARB_OUT[19][15] 2_12_3
ARB_OUT[19][16] 2_12_4
ARB_OUT[20][1] 2_13_1
ARB_OUT[20][2] 2_13_2
ARB_OUT[20][3] 2_13_3
ARB_OUT[20][4] 2_13_4
ARB_OUT[20][5] 2_14_1
ARB_OUT[20][6] 2_14_2
ARB_OUT[20][7] 2_14_3
ARB_OUT[20][8] 2_14_4
ARB_OUT[20][9] 2_15_1
ARB_OUT[20][10] 2_15_2
ARB_OUT[20][11] 2_15_3
ARB_OUT[20][12] 2_15_4
ARB_OUT[20][13] 2_16_1
ARB_OUT[20][14] 2_16_2
ARB_OUT[20][15] 2_16_3
ARB_OUT[20][16] 2_16_4
ARB_OUT[21][1] 2_17_1
ARB_OUT[21][2] 2_17_2
ARB_OUT[21][3] 2_17_3
ARB_OUT[21][4] 2_17_4
ARB_OUT[21][5] 2_18_1
ARB_OUT[21][6] 2_18_2
ARB_OUT[21][7] 2_18_3
ARB_OUT[21][8] 2_18_4
ARB_OUT[21][9] 2_19_1
ARB_OUT[21][10] 2_19_2
ARB_OUT[21][11] 2_19_3
ARB_OUT[21][12] 2_19_4
ARB_OUT[21][13] 2_20_1
ARB_OUT[21][14] 2_20_2
ARB_OUT[21][15] 2_20_3
ARB_OUT[21][16] 2_20_4
ARB_OUT[22][1] 2_21_1
ARB_OUT[22][2] 2_21_2
ARB_OUT[22][3] 2_21_3
ARB_OUT[22][4] 2_21_4
ARB_OUT[22][5] 2_22_1
ARB_OUT[22][6] 2_22_2
ARB_OUT[22][7] 2_22_3
ARB_OUT[22][8] 2_22_4
ARB_OUT[22][9] 2_23_1
ARB_OUT[22][10] 2_23_2
ARB_OUT[22][11] 2_23_3
ARB_OUT[22][12] 2_23_4
ARB_OUT[22][13] 2_24_1
ARB_OUT[22][14] 2_24_2
ARB_OUT[22][15] 2_24_3
ARB_OUT[22][16] 2_24_4
ARB_OUT[23][1] 2_25_1
ARB_OUT[23][2] 2_25_2
ARB_OUT[23][3] 2_25_3
ARB_OUT[23][4] 2_25_4
ARB_OUT[23][5] 2_26_1
ARB_OUT[23][6] 2_26_2
ARB_OUT[23][7] 2_26_3
ARB_OUT[23][8] 2_26_4
ARB_OUT[23][9] 2_27_1
ARB_OUT[23][10] 2_27_2
ARB_OUT[23][11] 2_27_3
ARB_OUT[23][12] 2_27_4
ARB_OUT[23][13] 2_28_1
ARB_OUT[23][14] 2_28_2
ARB_OUT[23][15] 2_28_3
ARB_OUT[23][16] 2_28_4
ARB_OUT[24][1] 2_29_1
ARB_OUT[24][2] 2_29_2
ARB_OUT[24][3] 2_29_3
ARB_OUT[24][4] 2_29_4
ARB_OUT[24][5] 2_30_1
ARB_OUT[24][6] 2_30_2
ARB_OUT[24][7] 2_30_3
ARB_OUT[24][8] 2_30_4
ARB_OUT[24][9] 2_31_1
ARB_OUT[24][10] 2_31_2
ARB_OUT[24][11] 2_31_3
ARB_OUT[24][12] 2_31_4
ARB_OUT[24][13] 2_32_1
ARB_OUT[24][14] 2_32_2
ARB_OUT[24][15] 2_32_3
ARB_OUT[24][16] 2_32_4
ARB_OUT[25][1] 1_1_1
ARB_OUT[25][2] 1_1_2
ARB_OUT[25][3] 1_1_3
ARB_OUT[25][4] 1_1_4
ARB_OUT[25][5] 1_2_1
ARB_OUT[25][6] 1_2_2
ARB_OUT[25][7] 1_2_3
ARB_OUT[25][8] 1_2_4
ARB_OUT[25][9] 1_3_1
ARB_OUT[25][10] 1_3_2
ARB_OUT[25][11] 1_3_3
ARB_OUT[25][12] 1_3_4
ARB_OUT[25][13] 1_4_1
ARB_OUT[25][14] 1_4_2
ARB_OUT[25][15] 1_4_3
ARB_OUT[25][16] 1_4_4
ARB_OUT[26][1] 1_5_1
ARB_OUT[26][2] 1_5_2
ARB_OUT[26][3] 1_5_3
ARB_OUT[26][4] 1_5_4
ARB_OUT[26][5] 1_6_1
ARB_OUT[26][6] 1_6_2
ARB_OUT[26][7] 1_6_3
ARB_OUT[26][8] 1_6_4
ARB_OUT[26][9] 1_7_1
ARB_OUT[26][10] 1_7_2
ARB_OUT[26][11] 1_7_3
ARB_OUT[26][12] 1_7_4
ARB_OUT[26][13] 1_8_1
ARB_OUT[26][14] 1_8_2
ARB_OUT[26][15] 1_8_3
ARB_OUT[26][16] 1_8_4
ARB_OUT[27][1] 1_9_1
ARB_OUT[27][2] 1_9_2
ARB_OUT[27][3] 1_9_3
ARB_OUT[27][4] 1_9_4
ARB_OUT[27][5] 1_10_1
ARB_OUT[27][6] 1_10_2
ARB_OUT[27][7] 1_10_3
ARB_OUT[27][8] 1_10_4
ARB_OUT[27][9] 1_11_1
ARB_OUT[27][10] 1_11_2
ARB_OUT[27][11] 1_11_3
ARB_OUT[27][12] 1_11_4
ARB_OUT[27][13] 1_12_1
ARB_OUT[27][14] 1_12_2
ARB_OUT[27][15] 1_12_3
ARB_OUT[27][16] 1_12_4
ARB_OUT[28][1] 1_13_1
ARB_OUT[28][2] 1_13_2
